timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
6.13999957,-0.60304576,-0.04598426,628397731,3041.83959960,5320213,4580.46240234,0.89858025,1379.99975585
6.14399957,-0.69463878,-0.01074218,628397744,3137.96997070,5320232,4595.56298828,0.86959242,1379.99975585
6.14799957,-0.78945702,0.02779603,628397756,3247.83325195,5320250,4593.04638671,0.93523585,1379.99975585
6.15199957,-0.63568681,-0.01909112,628397770,3306.19799804,5320269,4605.62988281,0.94249099,1379.99975585
6.15599957,-0.54318237,-0.03866624,628397783,3429.79418945,5320287,4595.56298828,1.02323293,1379.99975585
6.15999957,-0.56297147,-0.01055288,628397797,3539.65747070,5320306,4673.58203125,0.95558434,1379.99975585
6.16399957,-0.74929124,0.01172733,628397811,3532.79101562,5320324,4676.09863281,0.93666356,1379.99975585
6.16799957,-0.74705380,0.03537368,628397825,3676.98657226,5320343,4635.83056640,0.86036294,1379.99975585
6.17199957,-0.62583845,-0.01231503,628397840,3762.81738281,5320361,4582.97900390,0.90989929,1379.99975585
6.17599957,-0.74200159,0.00798773,628397855,3769.68383789,5320379,4565.36230468,0.95440018,1379.99975585
6.17999957,-0.49645128,-0.05521035,628397871,3910.44604492,5320398,4577.94580078,1.02507519,1379.99975585
6.18399957,-0.52252292,-0.02518510,628397887,4006.57641601,5320416,4585.49560546,1.02286195,1379.99975585
6.18799957,-0.56453615,-0.02586340,628397903,4058.07495117,5320435,4593.04589843,1.02206349,1379.99975585
6.19199957,-0.59682571,-0.00091814,628397919,4171.37109375,5320453,4638.34716796,0.97294366,1379.99975585
6.19599957,-0.63142848,-0.00668740,628397936,4195.40380859,5320472,4691.19873046,0.89362108,1379.99975585
6.19999957,-0.57099795,-0.00342822,628397953,4343.03271484,5320490,4618.21337890,0.91899478,1379.99975585
6.20399957,-0.52219414,-0.02607512,628397970,4373.93164062,5320509,4625.76416015,0.97356444,1379.99975585
6.20799957,-0.56228893,0.00139808,628397988,4494.09472656,5320527,4572.91210937,0.99752533,1379.99975585
6.21199957,-0.58622658,0.00323009,628398006,4531.86035156,5320545,4605.62988281,1.00780045,1379.99975585
6.21599957,-0.51097816,-0.02385306,628398024,4576.49218750,5320564,4570.39550781,0.96975243,1379.99975585
6.21999957,-0.44580250,-0.03350710,628398043,4730.98730468,5320582,4598.07958984,0.98707258,1379.99975585
6.22399957,-0.48945817,-0.02063918,628398062,4755.02001953,5320601,4590.52978515,0.98627412,1379.99975585
6.22799957,-0.69257873,0.04399633,628398081,4785.91894531,5320619,4688.68212890,1.02272343,1379.99975585
6.23199957,-0.58948862,0.03181719,628398100,4947.28076171,5320638,4650.93115234,0.95606458,1379.99975585
6.23599957,-0.53381216,-0.00879931,628398120,4978.17968750,5320656,4638.34716796,0.94117051,1379.99975585
6.23999957,-0.44762074,-0.02929830,628398140,5077.74316406,5320675,4562.84521484,0.89808893,1379.99975585
6.24399957,-0.56923443,-0.00097632,628398161,5112.07568359,5320693,4580.46240234,0.98487299,1379.99975585
6.24799956,-0.48972839,0.00514435,628398182,5184.17333984,5320712,4598.07958984,0.98709458,1379.99975585
6.25199956,-0.31475025,-0.04797613,628398203,5318.06933593,5320730,4620.73046875,1.02052187,1379.99975585
6.25599956,-0.43869912,-0.00487172,628398224,5393.60009765,5320748,4618.21337890,0.95287340,1379.99975585
6.25999956,-0.58431595,0.04238605,628398245,5482.86425781,5320767,4638.34716796,0.95106631,1379.99975585
6.26399956,-0.53189986,0.00497126,628398267,5520.62988281,5320785,4668.54833984,0.89187961,1379.99975585
6.26799956,-0.46299478,-0.01510906,628398289,5561.82861328,5320804,4605.62988281,0.95148283,1379.99975585
6.27199956,-0.62201142,0.03573513,628398312,5616.76025390,5320822,4608.14648437,0.97786331,1379.99975585
6.27599956,-0.51312345,0.01082766,628398335,5723.18994140,5320841,4575.42919921,1.00323688,1379.99975585
6.27999956,-0.51873731,0.00467908,628398358,5784.98828125,5320859,4615.69677734,0.93256843,1379.99975585
6.28399956,-0.57680350,0.02372860,628398381,5881.11865234,5320878,4565.36181640,0.92472308,1379.99975585
6.28799956,-0.45250570,0.00216913,628398404,5994.41503906,5320896,4595.56298828,0.93701159,1379.99975585
6.29199956,-0.37322092,-0.03247344,628398428,5997.84814453,5320914,4603.11279296,0.99560636,1379.99975585
6.29599956,-0.46381896,-0.01839661,628398452,6001.28173828,5320933,4701.26562500,0.96158504,1379.99975585
6.29999956,-0.52357017,0.00662499,628398477,6100.84521484,5320951,4660.99804687,0.95575314,1379.99975585
6.30399956,-0.45012745,0.00531899,628398501,6190.10888671,5320970,4620.72998046,0.93843936,1379.99975585
6.30799956,-0.58419746,0.02462494,628398526,6221.00830078,5320988,4595.56250000,0.91851371,1379.99975585
6.31199956,-0.40789473,0.00181263,628398551,6365.20361328,5321007,4585.49609375,0.89858615,1379.99975585
6.31599956,-0.38426929,-0.02526271,628398576,6344.60449218,5321025,4567.87890625,0.94409376,1379.99975585
6.31999956,-0.33130773,-0.04181534,628398602,6423.56835937,5321044,4595.56298828,0.92215466,1379.99975585
6.32399956,-0.33330264,-0.03930121,628398628,6499.09960937,5321062,4590.52929687,0.92538315,1379.99975585
6.32799956,-0.37132462,0.00381928,628398654,6509.39941406,5321081,4645.89746093,0.94128835,1379.99975585
6.33199956,-0.45377120,0.01770487,628398680,6619.26269531,5321099,4668.54833984,0.93444967,1379.99975585
6.33599956,-0.39661517,-0.00367477,628398707,6674.19433593,5321118,4640.86425781,0.90948867,1379.99975585
6.33999956,-0.36030346,-0.00223010,628398734,6705.09326171,5321136,4595.56298828,0.86439561,1379.99975585
6.34399956,-0.27660220,-0.02871340,628398761,6773.75781250,5321154,4588.01220703,0.85453695,1379.99975585
6.34799956,-0.24649222,-0.01212736,628398788,6869.88818359,5321173,4572.91210937,0.89801412,1379.99975585
6.35199956,-0.48289567,0.05095005,628398815,6893.92089843,5321191,4595.56250000,0.95922076,1379.98901367
6.35599956,-0.14048412,-0.04838961,628398843,6996.91748046,5321210,4577.94580078,0.98459631,1379.29565429
6.35999956,-0.37896627,0.00484037,628398871,6983.18457031,5321228,4620.72998046,0.97574436,1377.53552246
6.36399956,-0.42495796,0.03629332,628398899,7089.61474609,5321247,4683.64892578,0.86234670,1374.70874023
6.36799956,-0.42441010,0.02135175,628398927,7110.21386718,5321265,4653.44775390,0.79988968,1370.81518554
6.37199956,-0.35972023,0.00981825,628398956,7141.11328125,5321284,4582.97900390,0.81268626,1365.85498046
6.37599956,-0.50122308,0.04314219,628398984,7165.14550781,5321302,4565.36181640,0.91321760,1359.82788085
6.37999956,-0.12277814,-0.06141448,628399013,7230.37695312,5321321,4555.29492187,0.90159201,1352.73425292
6.38399956,-0.14901292,-0.05501580,628399042,7213.21093750,5321339,4550.26171875,0.88147789,1344.79785156
6.38799956,-0.27095612,-0.01150214,628399071,7172.01220703,5321357,4550.26171875,0.81955420,1336.79736328
6.39199956,-0.27261018,-0.00507009,628399100,7220.07714843,5321375,4537.67773437,0.79903054,1328.79699707
6.39599955,-0.15357580,-0.03107678,628399129,7189.17822265,5321394,4512.51074218,0.76537477,1320.79650878
6.39999955,-0.23524793,0.01768541,628399157,7223.51074218,5321411,4537.67773437,0.77440923,1312.79614257
6.40399955,-0.29928463,0.03819227,628399186,7172.01220703,5321429,4497.41015625,0.70881873,1304.79565429
6.40799955,-0.30872458,0.04620325,628399215,7209.77783203,5321447,4429.45800781,0.65224647,1296.79528808
6.41199955,-0.31887996,0.02377629,628399244,7154.84619140,5321465,4364.02294921,0.64940202,1288.79479980
6.41599955,-0.32439962,0.03921270,628399272,7110.21386718,5321482,4333.82226562,0.68372321,1280.79443359
6.41999955,-0.31206372,0.02288150,628399301,7113.64746093,5321499,4253.28662109,0.73777157,1272.79394531
6.42399955,-0.09176903,-0.05718350,628399329,7027.81640625,5321516,4248.25292968,0.76241880,1264.79345703
6.42799955,-0.25077745,0.00169587,628399357,7003.78417968,5321533,4172.75048828,0.71952813,1256.79309082
6.43199955,-0.15194465,-0.00335574,628399385,6990.05126953,5321550,4147.58349609,0.72450470,1248.79260253
6.43599955,-0.22132326,0.01127886,628399413,6952.28564453,5321567,4107.31542968,0.69112491,1240.79223632
6.43999955,-0.07938787,-0.00181698,628399441,6952.28564453,5321583,4077.11499023,0.76762622,1232.79174804
6.44399955,-0.16157107,-0.00475430,628399468,6900.78710937,5321599,4026.78027343,0.76370662,1225.01623535
6.44799955,-0.01390668,-0.03501868,628399496,6873.32128906,5321616,3986.51269531,0.78171658,1218.24389648
6.45199955,-0.31231421,0.04099416,628399523,6784.05761718,5321632,4009.16333007,0.71729385,1212.53808593
6.45599955,-0.46149525,0.10250997,628399550,6814.95654296,5321648,3946.24462890,0.62650740,1207.89929199
6.45999955,-0.42452788,0.06073403,628399577,6684.49365234,5321664,3903.46020507,0.62200808,1204.32702636
6.46399955,-0.32009875,0.01478362,628399604,6687.92724609,5321679,3885.84301757,0.60575801,1201.82141113
6.46799955,0.01565349,-0.08413839,628399631,6694.79345703,5321694,3853.12548828,0.70855236,1200.38269042
6.47199955,0.05370228,-0.10489153,628399657,6588.36328125,5321710,3853.12524414,0.72814327,1199.99963378
6.47599955,-0.57732462,0.11180710,628399684,6516.26562500,5321725,3853.12524414,0.72339737,1199.99963378
6.47999955,-0.35346633,0.07818651,628399710,6660.46142578,5321740,3835.50805664,0.79619753,1199.99963378
6.48399955,-0.04834312,-0.07757854,628399737,6588.36328125,5321755,3754.97265625,0.78290718,1199.99963378
6.48799955,-0.40358015,0.04872131,628399763,6536.86523437,5321770,3729.80517578,0.80501157,1199.99963378
6.49199955,-0.32091110,0.02878808,628399789,6550.59814453,5321785,3739.87207031,0.82336932,1199.99963378
6.49599955,-0.68047404,0.10466670,628399815,6495.66650390,5321800,3702.12109375,0.84148341,1199.99963378
6.49999955,-0.30449283,-0.01947450,628399841,6519.69873046,5321815,3666.88671875,0.84737783,1199.99963378
6.50399955,-0.19476988,-0.04882717,628399867,6581.49707031,5321830,3661.85327148,0.82029139,1199.99963378
6.50799955,-0.49743759,0.01524543,628399893,6375.50341796,5321844,3654.30322265,0.78958344,1199.99963378
6.51199955,-0.28891533,-0.01541519,628399919,6454.46777343,5321859,3656.81982421,0.77331310,1199.99963378
6.51599955,-0.38039314,0.00716447,628399944,6447.60107421,5321874,3704.63793945,0.78618174,1199.99963378
6.51999955,-0.57588243,0.07532310,628399970,6389.23632812,5321888,3634.16918945,0.86077904,1199.99963378
6.52399955,-0.29643037,-0.04566764,628399996,6409.83544921,5321902,3619.06884765,0.86059260,1199.99963378
6.52799955,-0.30221560,-0.05112791,628400021,6324.00488281,5321917,3581.31762695,0.84773015,1199.99963378
6.53199955,-0.16944672,-0.06256628,628400047,6358.33740234,5321931,3556.15014648,0.83738517,1199.99963378
6.53599955,-0.56798797,0.07134771,628400072,6245.04052734,5321945,3510.84912109,0.79774689,1199.99963378
6.53999954,-0.43391525,0.00262498,628400097,6275.93994140,5321960,3533.49975585,0.78176259,1199.99963378
6.54399954,-0.42404344,0.00631189,628400122,6248.47412109,5321974,3533.49975585,0.75465857,1199.99963378
6.54799954,-0.38658034,-0.01365661,628400147,6214.14160156,5321988,3546.08349609,0.78208708,1199.99963378
6.55199954,-0.26414006,-0.02893877,628400172,6193.54248046,5322002,3483.16479492,0.84616959,1199.99963378
6.55599954,-0.38787904,-0.00588607,628400196,6107.71142578,5322016,3432.83007812,0.84781837,1199.99963378
6.55999954,-0.47695621,0.02833604,628400221,6090.54541015,5322029,3420.24633789,0.85519540,1199.99963378
6.56399954,-0.66653579,0.08777713,628400245,6090.54541015,5322043,3420.24633789,0.80349802,1199.99963378
6.56799954,-0.39931780,-0.01153945,628400270,6104.27832031,5322057,3412.69628906,0.77564096,1199.99963378
6.57199954,-0.07435068,-0.11255550,628400294,6083.67919921,5322070,3450.44750976,0.80958259,1199.99963378
6.57599954,-0.28916540,-0.01701354,628400318,5960.08300781,5322084,3367.39477539,0.82357907,1199.99963378
6.57999954,-0.58088999,0.08795022,628400342,5925.75048828,5322097,3324.61035156,0.83953857,1199.99963378
6.58399954,-0.48280644,0.01469802,628400365,5912.01757812,5322111,3304.47656250,0.86499404,1199.99963378
6.58799954,-0.38037288,-0.03626871,628400389,5863.95263671,5322124,3312.02685546,0.82093322,1199.99963378
6.59199954,-0.90136176,0.11407995,628400412,5767.82226562,5322137,3349.77758789,0.81964993,1199.99963378
6.59599954,-1.80483126,0.39483594,628400435,5802.15429687,5322150,3269.24218750,0.88923788,1199.99963378
6.59999954,-1.91741323,0.32310390,628400459,5822.75390625,5322164,3239.04150390,0.80815953,1199.99963378
6.60399954,-1.83924102,0.18965387,628400482,5784.98828125,5322177,3208.84033203,0.74852347,1199.99963378
6.60799954,-2.39924812,0.24254894,628400505,5609.89355468,5322189,3196.25683593,0.73113608,1199.99963378
6.61199954,-4.42398214,0.78304195,628400527,5640.79248046,5322202,3251.62524414,0.72181534,1199.99963378
6.61599954,-3.91388678,0.42960309,628400550,5774.68847656,5322215,3171.08984375,0.74675679,1199.99963378
6.61999954,-3.52668786,0.09459972,628400573,5685.42480468,5322228,3181.15625000,0.71141844,1199.99963378
6.62399954,-0.75801408,-0.79000663,628400596,5932.61718750,5322240,3155.98901367,0.60051840,1199.99963378
6.62799954,0.73719942,-1.23869705,628400618,5458.83154296,5322253,3178.63964843,0.42190438,1199.99963378
6.63199954,0.99126219,-0.95021772,628400640,5455.39843750,5322266,3178.63964843,0.28615829,1199.99963378
6.63599954,-0.79235547,-0.18824005,628400661,5039.97802734,5322278,3057.83618164,0.05360293,1199.99963378
6.63999954,-1.46029210,0.24299001,628400683,5458.83154296,5322290,2911.86547851,0.38075828,1199.99963378
6.64399954,-1.47562563,0.15121221,628400704,5270.00390625,5322302,3004.98461914,0.82599574,1199.99963378
6.64799954,0.35620692,-0.35833358,628400726,5620.19335937,5322314,3030.15209960,0.93223953,1199.99963378
6.65199954,-0.47733861,-0.13258552,628400747,5163.57421875,5322326,2959.68359375,0.96766495,1199.99963378
6.65599954,-0.95755887,0.13645267,628400768,5218.50585937,5322338,2989.88427734,0.91036731,1199.99963378
6.65999954,0.14447212,-0.19680023,628400790,5324.93554687,5322350,3030.15209960,0.75374382,1199.99963378
6.66399954,0.14996041,-0.18446159,628400810,5184.17333984,5322362,2914.38232421,0.64486342,1199.99963378
6.66799954,-0.53528839,0.09149551,628400831,5070.87695312,5322373,2831.32983398,0.79927349,1199.99963378
6.67199954,-1.65129554,0.45907497,628400851,5122.37548828,5322385,2931.99926757,0.86276400,1199.99963378
6.67599954,-0.76531815,0.08786964,628400872,5118.94189453,5322396,2937.03295898,0.78056728,1199.99963378
6.67999954,-0.32767990,-0.07953548,628400892,5046.84423828,5322408,2836.36328125,0.66580355,1199.99963378
6.68399953,-0.28284999,-0.07753944,628400912,5026.24511718,5322419,2798.61230468,0.69329065,1199.99963378
6.68799953,-0.23825852,-0.05843925,628400932,4933.54785156,5322430,2828.81298828,0.72940516,1199.99963378
6.69199953,-0.60187321,0.07821559,628400952,4926.68115234,5322442,2826.29614257,0.60978484,1199.99963378
6.69599953,-0.65712726,0.09323215,628400972,4847.71728515,5322453,2743.24389648,0.51408541,1199.99963378
6.69999953,-0.74442350,0.12925148,628400991,4974.74658203,5322464,2715.55981445,0.65853261,1199.99963378
6.70399953,-0.59397745,0.02410221,628401011,4854.58349609,5322475,2710.52636718,0.76163911,1199.99963378
6.70799953,-0.47299340,-0.03913021,628401030,4741.28710937,5322486,2713.04296875,0.75134432,1199.99963378
6.71199953,-0.46459338,0.01095390,628401049,4768.75292968,5322496,2692.90942382,0.77306431,1199.99963378
6.71599953,-0.06701633,-0.12599945,628401068,4748.15332031,5322507,2670.25878906,0.77438431,1199.99963378
6.71999953,-0.09568047,-0.09681606,628401087,4658.88964843,5322518,2662.70825195,0.73979449,1199.99963378
6.72399953,-0.48899775,0.08063507,628401105,4607.39111328,5322528,2650.12451171,0.75686973,1199.99963378
6.72799953,-0.96536302,0.21254730,628401124,4593.65820312,5322539,2584.68945312,0.70135009,1199.99963378
6.73199953,-0.69056558,0.06741428,628401142,4542.15966796,5322549,2629.99072265,0.70921391,1199.99963378
6.73599953,-0.27842751,-0.04138565,628401160,4658.88964843,5322560,2572.10571289,0.76202082,1199.99963378
6.73999953,-0.24648027,-0.09157371,628401178,4428.86328125,5322570,2569.58911132,0.67567354,1199.99963378
6.74399953,-0.70026892,0.09624099,628401196,4404.83056640,5322580,2519.25415039,0.76797348,1199.99963378
6.74799953,-0.50432431,0.02376937,628401214,4452.89599609,5322590,2534.35473632,0.84233301,1199.99963378
6.75199953,-0.14830245,-0.11356258,628401232,4363.63183593,5322600,2529.32128906,0.74195009,1199.99963378
6.75599953,-0.25524565,-0.04064846,628401249,4329.29980468,5322610,2491.57031250,0.75050538,1199.99963378
6.75999953,-0.79913377,0.14412212,628401266,4298.40087890,5322620,2443.75219726,0.75756400,1199.99963378
6.76399953,-0.71467339,0.11972808,628401283,4363.63183593,5322630,2484.01977539,0.74182170,1199.99963378
6.76799953,-1.10356450,0.17836666,628401300,4250.33544921,5322640,2458.85278320,0.65784573,1199.99963378
6.77199953,0.02403968,-0.20091342,628401318,4270.93505859,5322650,2426.13476562,0.61577820,1199.99963378
6.77599953,-0.45059883,-0.04248714,628401334,4154.20507812,5322659,2390.90063476,0.65881603,1199.99963378
6.77999953,-0.45088383,0.00005435,628401351,4191.97070312,5322669,2363.21679687,0.70890796,1199.99963378
6.78399953,-0.35020557,-0.05395221,628401367,4102.70654296,5322678,2365.73364257,0.76201266,1199.99963378
6.78799953,-0.29323840,-0.04612636,628401384,4092.40722656,5322688,2325.46557617,0.74317896,1199.99963378
6.79199953,-0.51581978,0.01786327,628401400,3992.84350585,5322697,2363.21655273,0.76918834,1199.99963378
6.79599953,-0.62952286,0.05609989,628401416,3975.67749023,5322707,2358.18310546,0.76815927,1199.99963378
6.79999953,-0.59906673,0.05059051,628401432,3934.47875976,5322716,2320.43188476,0.68483662,1199.99963378
6.80399953,-0.42316251,-0.01379776,628401447,3985.97705078,5322725,2280.16430664,0.71264547,1199.99963378
6.80799953,-0.51133471,0.01334953,628401463,3979.11059570,5322734,2265.06396484,0.69773143,1199.99963378
6.81199953,-0.51264101,-0.02072620,628401479,3838.34838867,5322743,2290.23095703,0.67607682,1199.99963378
6.81599953,-0.26264640,-0.05866622,628401494,3838.34838867,5322752,2234.86303710,0.62969332,1199.99963378
6.81999953,-0.27863401,-0.03874874,628401509,3814.31567382,5322761,2234.86303710,0.68223881,1199.99963378
6.82399953,-0.44077712,0.00772762,628401525,3776.55029296,5322770,2214.72900390,0.68700712,1199.99963378
6.82799952,-0.54861456,0.05460357,628401540,3738.78466796,5322779,2227.31274414,0.70729452,1199.99963378
6.83199952,-0.28372597,-0.01790237,628401555,3769.68383789,5322788,2204.66210937,0.76751035,1199.99963378
6.83599952,-0.33891701,-0.02882003,628401570,3694.15283203,5322797,2224.79614257,0.72362905,1199.99963378
6.83999952,-0.39727297,0.00231933,628401584,3666.68701171,5322805,2184.52807617,0.75021934,1199.99963378
6.84399952,-0.41464048,0.02851295,628401599,3690.71948242,5322814,2197.11181640,0.72692257,1199.99963378
6.84799952,-0.49531689,0.02225399,628401614,3622.05493164,5322823,2164.39428710,0.71864241,1199.99963378
6.85199952,-0.19119620,-0.07143306,628401628,3601.45556640,5322832,2131.67675781,0.68115162,1199.99963378
6.85599952,-0.23109726,-0.03369522,628401642,3611.75537109,5322840,2136.71020507,0.68230193,1199.99963378
6.85999952,-0.21533598,-0.02939414,628401657,3546.52392578,5322849,2114.05957031,0.66181784,1199.99963378
6.86399952,-0.42905262,0.03368949,628401671,3501.89208984,5322857,2121.60986328,0.68170332,1199.99963378
6.86799952,-0.37269350,0.02693176,628401685,3495.02563476,5322866,2073.79174804,0.70490735,1199.99963378
6.87199952,-0.42661991,0.03785800,628401699,3501.89208984,5322874,2101.47583007,0.74804538,1199.99963378
6.87599952,-0.28394690,-0.00669288,628401713,3470.99291992,5322882,2076.30859375,0.72177737,1199.99963378
6.87999952,-0.33349639,-0.00879096,628401727,3429.79418945,5322891,2081.34204101,0.78789210,1199.99963378
6.88399952,-0.29583510,-0.00099182,628401740,3429.79418945,5322899,2066.24145507,0.80821192,1199.99963378
6.88799952,-0.37304115,0.02178001,628401754,3405.76171875,5322907,2068.75830078,0.79559367,1199.99963378
6.89199952,-0.32435879,0.00988578,628401768,3402.32836914,5322915,2041.07421875,0.80075973,1199.99963378
6.89599952,-0.27470690,-0.01458549,628401781,3347.39672851,5322924,2053.65795898,0.85257172,1199.99963378
6.89999952,-0.25589528,-0.03047657,628401795,3357.69653320,5322932,2051.14111328,0.80953228,1199.99963378
6.90399952,-0.19549693,-0.02397727,628401808,3340.53027343,5322940,2041.07409667,0.79937994,1199.99963378
6.90799952,-0.32644784,0.02464675,628401821,3326.79736328,5322948,2056.17456054,0.74008291,1199.99963378
6.91199952,-0.34579262,0.03715324,628401835,3350.83007812,5322957,2041.07421875,0.72906863,1199.99963378
6.91599952,-0.28996327,0.00083923,628401848,3292.46508789,5322965,2023.45703125,0.72563147,1199.99963378
6.91999952,-0.42665821,0.02793788,628401861,3285.59863281,5322973,2043.59094238,0.67743927,1199.99963378
6.92399952,-0.37384352,0.01209068,628401874,3285.59863281,5322981,2010.87329101,0.68419945,1199.99963378
6.92799952,-0.34443932,0.00779533,628401887,3251.26635742,5322989,2023.45703125,0.75664496,1199.99963378
6.93199952,-0.32494705,0.00143432,628401900,3261.56616210,5322997,2008.35668945,0.76281988,1199.99963378
6.93599952,-0.29510051,0.00211715,628401913,3299.33154296,5323005,2028.49060058,0.79003280,1199.99963378
6.93999952,-0.31337296,-0.00736522,628401926,3227.23388671,5323013,2015.90673828,0.76499217,1199.99963378
6.94399952,-0.38133931,-0.00578975,628401939,3182.60180664,5323021,2015.90686035,0.79502791,1199.99963378
6.94799952,-0.29868903,-0.02664947,628401952,3196.33471679,5323030,2010.87316894,0.78438198,1199.99963378
6.95199952,-0.25285238,-0.01930046,628401965,3223.80053710,5323038,2031.00732421,0.79025512,1199.99963378
6.95599952,-0.37267923,0.02260398,628401978,3182.60180664,5323046,2025.97399902,0.75082701,1199.99963378
6.95999952,-0.41018870,0.02945995,628401990,3199.76806640,5323054,2018.42358398,0.78086274,1199.99963378
6.96399952,-0.16731420,-0.03126525,628402003,3230.66699218,5323062,2025.97375488,0.76115661,1199.99963378
6.96799952,-0.19378948,-0.03571319,628402016,3165.43579101,5323070,2018.42358398,0.78213018,1199.99963378
6.97199952,-0.28187125,-0.00146102,628402029,3134.53662109,5323078,2028.49060058,0.78599184,1199.99963378
6.97599951,-0.40881156,0.03347206,628402041,3141.40307617,5323086,2031.00732421,0.81300562,1199.99963378
6.97999951,-0.36473655,0.01595306,628402054,3144.83642578,5323094,2048.62426757,0.77055746,1199.99963378
6.98399951,-0.33063679,0.00318527,628402066,3120.80371093,5323103,2036.04101562,0.77039229,1199.99963378
6.98799951,-0.22428049,-0.01737976,628402079,3127.67016601,5323111,2036.04064941,0.76175981,1199.99963378
6.99199951,-0.30211880,-0.00225448,628402091,3113.93725585,5323119,2036.04064941,0.77770000,1199.99963378
6.99599951,-0.22877022,-0.01618003,628402104,3124.23706054,5323127,2048.62426757,0.73223167,1199.99963378
6.99999951,-0.05591601,-0.05273628,628402116,3134.53662109,5323135,2043.59082031,0.72099298,1199.99963378
7.00399951,-0.24615792,0.00798416,628402129,3079.60498046,5323143,2048.62451171,0.73048084,1199.99963378
7.00799951,-0.22765123,-0.00251007,628402141,3048.70605468,5323151,2033.52380371,0.78266209,1199.99963378
7.01199951,-0.29151925,0.00736618,628402153,3034.97314453,5323159,2058.69116210,0.77847021,1199.99963378
7.01599951,-0.29750958,0.01817798,628402165,3038.40625000,5323167,2046.10754394,0.79441028,1199.99963378
7.01999951,-0.26258134,0.01715469,628402178,3059.00561523,5323175,2043.59082031,0.80431026,1199.99963378
7.02399951,-0.19064219,-0.00278472,628402190,3045.27270507,5323184,2018.42370605,0.85045301,1199.99963378
7.02799951,-0.24030628,0.01289558,628402202,3028.10668945,5323192,2038.55749511,0.88309502,1199.99963378
7.03199951,-0.14006018,-0.01430416,628402214,3017.80688476,5323200,2033.52416992,0.89601510,1199.99963378
7.03599951,-0.24199920,0.00587081,628402226,2983.47460937,5323208,2061.20800781,0.85558027,1199.99963378
7.03999951,-0.17388926,0.00106525,628402238,3000.64086914,5323216,2028.49060058,0.81615406,1199.99963378
7.04399951,-0.10966698,-0.01045036,628402250,3004.07397460,5323224,2043.59082031,0.79644793,1199.99963378
7.04799951,-0.07722127,-0.01733684,628402262,3004.07397460,5323232,2043.59106445,0.77010685,1199.99963378
7.05199951,-0.11088790,-0.00549507,628402274,2997.20751953,5323240,2041.07421875,0.72262710,1199.99963378
7.05599951,-0.04324899,-0.02531051,628402286,2976.60815429,5323249,2010.87353515,0.70232605,1199.99963378
7.05999951,-0.07982708,-0.01182174,628402297,2935.40942382,5323257,2025.97351074,0.70417261,1199.99963378
7.06399951,-0.19524657,0.01953125,628402309,2911.37695312,5323265,1998.28979492,0.76038247,1199.99963378
7.06799951,-0.15498426,0.00258350,628402321,2883.91113281,5323273,2005.88281250,0.82320815,1199.99963378
7.07199951,-0.25973245,0.02628135,628402332,2873.61132812,5323281,2003.32324218,0.83914828,1199.99963378
7.07599951,-0.18982863,-0.00233745,628402344,2856.44531250,5323289,2010.87329101,0.86213529,1199.99963378
7.07999951,-0.15404443,-0.01693916,628402356,2863.31176757,5323297,2003.32324218,0.88814425,1199.99963378
7.08399951,-0.10708194,-0.02399635,628402367,2828.97949218,5323305,2010.87353515,0.91877281,1199.99963378
7.08799951,-0.11621284,-0.00661945,628402378,2842.71240234,5323313,2013.39013671,0.91558575,1199.99963378
7.09199951,-0.23850287,0.02668190,628402390,2791.21386718,5323321,2028.49035644,0.89025330,1199.99963378
7.09599951,-0.21938276,0.03169250,628402401,2815.24658203,5323330,2031.00732421,0.83572471,1199.99963378
7.09999951,-0.26590356,0.04590797,628402413,2798.08032226,5323338,2018.42370605,0.81039029,1199.99963378
7.10399951,-0.26018339,0.03265857,628402424,2804.94677734,5323346,2013.39013671,0.78908461,1199.99963378
7.10799951,-0.22609460,0.00954818,628402435,2767.18139648,5323354,2028.49060058,0.78951233,1199.99963378
7.11199951,-0.13534128,-0.00790119,628402446,2777.48095703,5323362,2028.49060058,0.73699718,1199.99963378
7.11599951,-0.12991082,-0.01104259,628402457,2739.71557617,5323370,2000.80639648,0.70662939,1199.99963378
7.11999950,-0.23498398,0.02461624,628402468,2732.84912109,5323378,1998.28967285,0.77089279,1199.99963378
7.12399950,-0.21424388,0.02050209,628402479,2725.98266601,5323386,2033.52392578,0.80957490,1199.99963378
7.12799950,-0.21627677,0.02375411,628402490,2708.81640625,5323394,2018.42358398,0.80236101,1199.99963378
7.13199950,-0.20690266,0.00462436,628402501,2684.78393554,5323403,2031.00732421,0.79011553,1199.99963378
7.13599950,-0.07698629,-0.02136993,628402512,2674.48413085,5323411,2018.42346191,0.77484816,1199.99963378
7.13999950,-0.02998752,-0.02224159,628402523,2657.31811523,5323419,2036.04064941,0.80085521,1199.99963378
7.14399950,-0.02855638,-0.01602363,628402534,2674.48413085,5323427,2025.97387695,0.78014230,1199.99963378
7.14799950,-0.00084937,-0.01539421,628402545,2671.05102539,5323435,2031.00744628,0.73668932,1199.99963378
